date,state,positive,lastUpdateEt,death,dateChecked,totalTestsViral,fips,positiveIncrease,totalTestResultsIncrease,deathIncrease
20200730,IA,44038.0,7/30/2020 00:00,857.0,2020-07-30T00:00:00Z,,19,761,6386,11
20200730,ID,19679.0,7/29/2020 18:58,173.0,2020-07-29T18:58:00Z,174343.0,16,457,2477,13
20200730,IL,178138.0,7/30/2020 00:00,7670.0,2020-07-30T00:00:00Z,2649786.0,17,1772,41134,16
20200730,IN,65253.0,7/29/2020 23:59,2946.0,2020-07-29T23:59:00Z,,18,954,11610,14
20200730,KS,26870.0,7/29/2020 10:00,349.0,2020-07-29T10:00:00Z,,20,0,0,0
20200730,KY,29386.0,7/30/2020 00:00,731.0,2020-07-30T00:00:00Z,577636.0,21,659,10965,7
20200730,LA,114481.0,7/30/2020 13:00,3925.0,2020-07-30T13:00:00Z,,22,1708,22259,42
20200730,MA,117098.0,7/30/2020 10:00,8595.0,2020-07-30T10:00:00Z,1580970.0,25,414,12334,15
20200730,MD,87177.0,7/30/2020 10:00,3488.0,2020-07-30T10:00:00Z,1180591.0,24,892,15006,10
20200730,ME,3888.0,7/29/2020 23:59,122.0,2020-07-29T23:59:00Z,164396.0,23,22,2730,1
20200730,MI,89781.0,7/30/2020 00:00,6443.0,2020-07-30T00:00:00Z,1836584.0,26,807,19945,21
20200730,MN,53692.0,7/29/2020 17:00,1634.0,2020-07-29T17:00:00Z,1007882.0,27,745,14791,5
20200730,MO,48834.0,7/30/2020 15:00,1233.0,2020-07-30T15:00:00Z,877684.0,29,2084,14234,13
20200730,MP,42.0,7/29/2020 23:49,2.0,2020-07-29T23:49:00Z,12745.0,69,2,2,0
20200730,MS,57579.0,7/29/2020 19:00,1611.0,2020-07-29T19:00:00Z,449072.0,28,1775,6577,48
20200730,MT,3814.0,7/30/2020 00:00,55.0,2020-07-30T00:00:00Z,168616.0,30,138,3261,1
20200730,NC,120194.0,7/30/2020 11:59,1903.0,2020-07-30T11:59:00Z,1724924.0,37,2344,33490,38
20200730,ND,6301.0,7/30/2020 00:00,95.0,2020-07-30T00:00:00Z,304978.0,38,74,778,3
20200730,NE,25422.0,7/29/2020 20:20,324.0,2020-07-29T20:20:00Z,,31,265,2860,3
20200730,NH,6513.0,7/29/2020 09:00,411.0,2020-07-29T09:00:00Z,231494.0,33,13,1314,2
20200730,NJ,180970.0,7/30/2020 00:00,15714.0,2020-07-30T00:00:00Z,2059564.0,34,204,16882,11
20200730,NM,20136.0,7/30/2020 17:31,632.0,2020-07-30T17:31:00Z,,35,345,7758,6
20200730,NV,46824.0,7/30/2020 02:59,801.0,2020-07-30T02:59:00Z,607288.0,32,1018,6260,21
20200730,NY,414370.0,7/29/2020 23:59,25145.0,2020-07-29T23:59:00Z,,36,777,73546,13
20200730,OH,89626.0,7/30/2020 14:00,3442.0,2020-07-30T14:00:00Z,1441708.0,39,1733,25635,20
20200730,OK,35740.0,7/30/2020 00:00,536.0,2020-07-30T00:00:00Z,621633.0,40,1117,8503,13
20200730,OR,18131.0,7/30/2020 03:01,316.0,2020-07-30T03:01:00Z,,41,410,4484,5
20200730,PA,111078.0,7/30/2020 00:00,7176.0,2020-07-30T00:00:00Z,,42,860,15856,14
20200730,PR,16572.0,7/30/2020 06:30,214.0,2020-07-30T06:30:00Z,310546.0,72,511,511,3
20200730,RI,18950.0,7/30/2020 12:00,1007.0,2020-07-30T12:00:00Z,360947.0,44,150,4899,0
20200730,SC,87572.0,7/29/2020 23:59,1667.0,2020-07-29T23:59:00Z,690936.0,45,1726,10401,52
20200730,SD,8685.0,7/29/2020 14:00,129.0,2020-07-29T14:00:00Z,,46,44,631,0
20200730,TN,102871.0,7/30/2020 15:00,1033.0,2020-07-30T15:00:00Z,1479669.0,47,2049,24573,13
20200730,TX,412107.0,7/30/2020 17:55,6274.0,2020-07-30T17:55:00Z,3609474.0,48,8800,70106,84
20200730,UT,39696.0,7/30/2020 11:19,300.0,2020-07-30T11:19:00Z,624952.0,49,502,6176,8
20200730,VA,88904.0,7/29/2020 17:00,2141.0,2020-07-29T17:00:00Z,,51,911,18217,16
20200730,VI,385.0,7/29/2020 06:52,8.0,2020-07-29T06:52:00Z,8833.0,78,0,0,0
20200730,VT,1407.0,7/30/2020 00:00,57.0,2020-07-30T00:00:00Z,,50,1,823,1
20200730,WA,59263.0,7/29/2020 02:59,1555.0,2020-07-29T02:59:00Z,,53,733,14588,7
20200730,WI,56079.0,7/30/2020 00:00,926.0,2020-07-30T00:00:00Z,,55,1091,17302,8
20200730,WV,6422.0,7/30/2020 17:00,115.0,2020-07-30T17:00:00Z,277343.0,54,96,3354,3
20200730,WY,2686.0,7/30/2020 16:47,26.0,2020-07-30T16:47:00Z,74891.0,56,58,629,0
20200729,AK,3442.0,7/29/2020 00:00,22.0,2020-07-29T00:00:00Z,223664.0,2,92,9789,0
20200729,AL,83782.0,7/29/2020 11:00,1538.0,2020-07-29T11:00:00Z,666065.0,1,1416,2876,47
20200729,AR,40968.0,7/29/2020 14:40,434.0,2020-07-29T14:40:00Z,495605.0,5,787,5699,6
20200729,AS,0.0,7/16/2020 00:00,0.0,2020-07-16T00:00:00Z,1037.0,60,0,0,0
20200729,AZ,168273.0,7/29/2020 00:00,3454.0,2020-07-29T00:00:00Z,901429.0,4,2339,10498,46
20200729,CA,475305.0,7/29/2020 00:00,8715.0,2020-07-29T00:00:00Z,7517466.0,6,8755,99600,197
20200729,CO,45314.0,7/29/2020 01:59,1679.0,2020-07-29T01:59:00Z,,8,749,17337,11
20200729,CT,49540.0,7/28/2020 20:30,4425.0,2020-07-28T20:30:00Z,763817.0,9,463,13088,2
20200729,DC,11999.0,7/28/2020 00:00,584.0,2020-07-28T00:00:00Z,,11,54,2027,1
20200729,DE,14602.0,7/28/2020 18:00,581.0,2020-07-28T18:00:00Z,,10,126,2393,1
20200729,FL,451423.0,7/28/2020 23:59,6457.0,2020-07-28T23:59:00Z,4557000.0,12,9446,46466,217
20200729,GA,178323.0,7/29/2020 14:50,3642.0,2020-07-29T14:50:00Z,1512464.0,13,3271,25138,79
20200729,GU,351.0,7/28/2020 22:15,5.0,2020-07-28T22:15:00Z,21320.0,66,2,537,0
20200729,HI,1757.0,7/28/2020 23:04,26.0,2020-07-28T23:04:00Z,145404.0,15,46,1172,0
20200729,IA,43277.0,7/29/2020 00:00,846.0,2020-07-29T00:00:00Z,,19,500,5277,7
20200729,ID,19222.0,7/28/2020 19:00,160.0,2020-07-28T19:00:00Z,171892.0,16,528,2325,8
20200729,IL,176366.0,7/29/2020 00:00,7654.0,2020-07-29T00:00:00Z,2608652.0,17,1393,38187,16
20200729,IN,64299.0,7/28/2020 23:59,2932.0,2020-07-28T23:59:00Z,,18,621,7429,8
20200729,KS,26870.0,7/29/2020 10:00,349.0,2020-07-29T10:00:00Z,,20,698,6013,14
20200729,KY,28727.0,7/29/2020 00:00,724.0,2020-07-29T00:00:00Z,566787.0,21,601,10628,5
20200729,LA,112773.0,7/29/2020 13:00,3883.0,2020-07-29T13:00:00Z,,22,1735,18827,71
20200729,MA,116684.0,7/29/2020 10:00,8580.0,2020-07-29T10:00:00Z,1558049.0,25,502,15702,29
20200729,MD,86285.0,7/29/2020 10:00,3478.0,2020-07-29T10:00:00Z,1154902.0,24,761,10703,20
20200729,ME,3866.0,7/28/2020 23:59,121.0,2020-07-28T23:59:00Z,161668.0,23,28,2977,0
20200729,MI,88974.0,7/29/2020 00:00,6422.0,2020-07-29T00:00:00Z,1819805.0,26,1016,65351,1
20200729,MN,52947.0,7/28/2020 17:00,1629.0,2020-07-28T17:00:00Z,993091.0,27,666,13103,9
20200729,MO,46750.0,7/29/2020 15:00,1220.0,2020-07-29T15:00:00Z,856436.0,29,1927,7975,7
20200729,MP,40.0,7/29/2020 02:48,2.0,2020-07-29T02:48:00Z,12745.0,69,0,0,0
20200729,MS,55804.0,7/28/2020 19:00,1563.0,2020-07-28T19:00:00Z,442546.0,28,1505,10171,20
20200729,MT,3676.0,7/29/2020 00:00,54.0,2020-07-29T00:00:00Z,165355.0,30,201,3947,3
20200729,NC,117850.0,7/29/2020 12:10,1865.0,2020-07-29T12:10:00Z,1691434.0,37,1763,27894,45
20200729,ND,6227.0,7/29/2020 00:00,92.0,2020-07-29T00:00:00Z,300971.0,38,86,1037,0
20200729,NE,25157.0,7/28/2020 20:10,321.0,2020-07-28T20:10:00Z,,31,258,2930,4
20200729,NH,6500.0,7/28/2020 09:00,409.0,2020-07-28T09:00:00Z,228352.0,33,0,0,0
20200729,NJ,180766.0,7/29/2020 00:00,15703.0,2020-07-29T00:00:00Z,2042682.0,34,471,58378,18
20200729,NM,19791.0,7/28/2020 17:50,626.0,2020-07-28T17:50:00Z,,35,289,7963,7
20200729,NV,45806.0,7/29/2020 02:59,780.0,2020-07-29T02:59:00Z,596795.0,32,870,6499,21
20200729,NY,413593.0,7/28/2020 23:59,25132.0,2020-07-28T23:59:00Z,,36,715,62276,6
20200729,OH,87893.0,7/29/2020 14:00,3422.0,2020-07-29T14:00:00Z,1416157.0,39,1396,22104,40
20200729,OK,34623.0,7/29/2020 00:00,523.0,2020-07-29T00:00:00Z,613202.0,40,848,17387,14
20200729,OR,17721.0,7/29/2020 03:01,311.0,2020-07-29T03:01:00Z,,41,305,6499,8
20200729,PA,110218.0,7/29/2020 00:00,7162.0,2020-07-29T00:00:00Z,,42,834,14921,16
20200729,PR,16061.0,7/29/2020 06:30,211.0,2020-07-29T06:30:00Z,310546.0,72,221,221,2
20200729,RI,18800.0,7/29/2020 12:00,1007.0,2020-07-29T12:00:00Z,356186.0,44,75,3724,2
20200729,SC,85846.0,7/28/2020 23:59,1615.0,2020-07-28T23:59:00Z,680567.0,45,1737,10660,50
20200729,SD,8641.0,7/28/2020 18:00,129.0,2020-07-28T18:00:00Z,,46,149,2223,6
20200729,TN,100822.0,7/29/2020 15:00,1020.0,2020-07-29T15:00:00Z,1455120.0,47,4333,44787,42
20200729,TX,403307.0,7/29/2020 16:50,6190.0,2020-07-29T16:50:00Z,3539368.0,48,9042,62442,313
20200729,UT,39194.0,7/29/2020 10:45,292.0,2020-07-29T10:45:00Z,616512.0,49,339,3682,6
20200729,VA,87993.0,7/28/2020 17:00,2125.0,2020-07-28T17:00:00Z,,51,999,17346,30
20200729,VI,385.0,7/29/2020 06:52,8.0,2020-07-29T06:52:00Z,8833.0,78,10,134,1
20200729,VT,1406.0,7/29/2020 00:00,56.0,2020-07-29T00:00:00Z,,50,1,600,0
20200729,WA,58530.0,7/28/2020 02:59,1548.0,2020-07-28T02:59:00Z,,53,875,15276,30
20200729,WI,54988.0,7/29/2020 00:00,918.0,2020-07-29T00:00:00Z,,55,924,14748,5
20200729,WV,6326.0,7/29/2020 17:00,112.0,2020-07-29T17:00:00Z,273988.0,54,153,4283,1
20200729,WY,2628.0,7/29/2020 16:32,26.0,2020-07-29T16:32:00Z,73724.0,56,39,1232,0
20200728,AK,3350.0,7/28/2020 00:00,22.0,2020-07-28T00:00:00Z,213875.0,2,144,6507,1
20200728,AL,82366.0,7/28/2020 11:00,1491.0,2020-07-28T11:00:00Z,663342.0,1,1251,7440,0
20200728,AR,40181.0,7/28/2020 14:40,428.0,2020-07-28T14:40:00Z,489906.0,5,734,5015,20
20200728,AS,0.0,7/16/2020 00:00,0.0,2020-07-16T00:00:00Z,1037.0,60,0,0,0
20200728,AZ,165934.0,7/28/2020 00:00,3408.0,2020-07-28T00:00:00Z,890931.0,4,2107,12598,104
20200728,CA,466550.0,7/28/2020 00:00,8518.0,2020-07-28T00:00:00Z,7417866.0,6,6000,121288,73
20200728,CO,44565.0,7/28/2020 01:59,1668.0,2020-07-28T01:59:00Z,,8,229,3393,7
20200728,CT,49077.0,7/27/2020 20:30,4423.0,2020-07-27T20:30:00Z,750700.0,9,94,7637,5
20200728,DC,11945.0,7/27/2020 00:00,583.0,2020-07-27T00:00:00Z,,11,87,3874,1
20200728,DE,14476.0,7/27/2020 18:00,580.0,2020-07-27T18:00:00Z,,10,70,1564,1
20200728,FL,441977.0,7/27/2020 23:59,6240.0,2020-07-27T23:59:00Z,4485040.0,12,9230,48802,191
20200728,GA,175052.0,7/28/2020 14:50,3563.0,2020-07-28T14:50:00Z,1487326.0,13,4209,34363,54
20200728,GU,349.0,7/28/2020 01:45,5.0,2020-07-28T01:45:00Z,20773.0,66,3,311,0
20200728,HI,1711.0,7/28/2020 00:00,26.0,2020-07-28T00:00:00Z,143791.0,15,28,2272,0
20200728,IA,42777.0,7/28/2020 00:00,839.0,2020-07-28T00:00:00Z,,19,223,2590,6
20200728,ID,18694.0,7/27/2020 19:00,152.0,2020-07-27T19:00:00Z,169588.0,16,517,2723,6
20200728,IL,174973.0,7/28/2020 00:00,7638.0,2020-07-28T00:00:00Z,2570465.0,17,1076,28331,30
20200728,IN,63678.0,7/27/2020 23:59,2924.0,2020-07-27T23:59:00Z,,18,771,9018,18
20200728,KS,26172.0,7/27/2020 10:00,335.0,2020-07-27T10:00:00Z,,20,0,0,0
20200728,KY,28126.0,7/28/2020 00:00,719.0,2020-07-28T00:00:00Z,556243.0,21,525,10263,10
20200728,LA,111038.0,7/28/2020 13:00,3812.0,2020-07-28T13:00:00Z,,22,1121,16282,26
20200728,MA,116182.0,7/28/2020 10:00,8551.0,2020-07-28T10:00:00Z,1536007.0,25,256,9959,15
20200728,MD,85524.0,7/28/2020 10:00,3458.0,2020-07-28T10:00:00Z,1139155.0,24,648,12738,11
20200728,ME,3838.0,7/27/2020 23:59,121.0,2020-07-27T23:59:00Z,158695.0,23,6,1659,2
20200728,MI,87958.0,7/28/2020 00:00,6421.0,2020-07-28T00:00:00Z,1751875.0,26,785,27393,16
20200728,MN,52281.0,7/27/2020 17:00,1620.0,2020-07-27T17:00:00Z,979988.0,27,478,9262,4
20200728,MO,44823.0,7/28/2020 15:00,1213.0,2020-07-28T15:00:00Z,846657.0,29,1773,11020,12
20200728,MP,40.0,7/28/2020 01:35,2.0,2020-07-28T01:35:00Z,12745.0,69,0,0,0
20200728,MS,54299.0,7/27/2020 19:00,1543.0,2020-07-27T19:00:00Z,432422.0,28,1342,5536,42
20200728,MT,3475.0,7/28/2020 00:00,51.0,2020-07-28T00:00:00Z,161408.0,30,94,2753,4
20200728,NC,116087.0,7/28/2020 12:00,1820.0,2020-07-28T12:00:00Z,1663540.0,37,1749,28064,30
20200728,ND,6141.0,7/28/2020 00:00,92.0,2020-07-28T00:00:00Z,297512.0,38,155,1680,1
20200728,NE,24899.0,7/27/2020 20:10,317.0,2020-07-27T20:10:00Z,,31,281,2276,1
20200728,NH,6500.0,7/28/2020 09:00,409.0,2020-07-28T09:00:00Z,225655.0,33,64,2474,0
20200728,NJ,180295.0,7/28/2020 13:00,15685.0,2020-07-28T13:00:00Z,1983841.0,34,483,463,22
20200728,NM,19502.0,7/27/2020 17:50,619.0,2020-07-27T17:50:00Z,,35,460,8172,5
20200728,NV,44936.0,7/28/2020 02:59,759.0,2020-07-28T02:59:00Z,585736.0,32,1105,6207,20
20200728,NY,412878.0,7/27/2020 23:59,25126.0,2020-07-27T23:59:00Z,,36,534,57397,9
20200728,OH,86497.0,7/28/2020 14:00,3382.0,2020-07-28T14:00:00Z,1394132.0,39,1320,54635,38
20200728,OK,33775.0,7/28/2020 00:00,509.0,2020-07-28T00:00:00Z,595277.0,40,1089,20812,13
20200728,OR,17416.0,7/28/2020 03:01,303.0,2020-07-28T03:01:00Z,,41,328,5090,14
20200728,PA,109384.0,7/28/2020 00:00,7146.0,2020-07-28T00:00:00Z,,42,1120,18472,24
20200728,PR,15840.0,7/28/2020 06:30,209.0,2020-07-28T06:30:00Z,310546.0,72,409,409,8
20200728,RI,18725.0,7/28/2020 12:00,1005.0,2020-07-28T12:00:00Z,352500.0,44,210,4037,1
20200728,SC,84109.0,7/27/2020 23:59,1565.0,2020-07-27T23:59:00Z,669941.0,45,1692,11429,59
20200728,SD,8492.0,7/27/2020 18:00,123.0,2020-07-27T18:00:00Z,,46,48,664,0
20200728,TN,96489.0,7/27/2020 15:00,978.0,2020-07-27T15:00:00Z,1410396.0,47,0,0,0
20200728,TX,394265.0,7/28/2020 17:00,5877.0,2020-07-28T17:00:00Z,3476926.0,48,8342,48044,164
20200728,UT,38855.0,7/28/2020 10:15,286.0,2020-07-28T10:15:00Z,613190.0,49,446,4651,5
20200728,VA,86994.0,7/27/2020 17:00,2095.0,2020-07-27T17:00:00Z,,51,922,20199,13
20200728,VI,375.0,7/27/2020 21:09,7.0,2020-07-27T21:09:00Z,8707.0,78,11,273,0
20200728,VT,1405.0,7/28/2020 00:00,56.0,2020-07-28T00:00:00Z,,50,3,1244,0
20200728,WA,57655.0,7/27/2020 02:59,1518.0,2020-07-27T02:59:00Z,,53,909,16103,17
20200728,WI,54064.0,7/28/2020 00:00,913.0,2020-07-28T00:00:00Z,,55,783,14445,13
20200728,WV,6173.0,7/28/2020 17:00,111.0,2020-07-28T17:00:00Z,269704.0,54,119,3811,5
20200728,WY,2589.0,7/28/2020 17:39,26.0,2020-07-28T17:39:00Z,71866.0,56,69,2437,1
20200727,AK,3206.0,7/27/2020 00:00,21.0,2020-07-27T00:00:00Z,207264.0,2,104,104,1
20200727,AL,81115.0,7/27/2020 11:00,1491.0,2020-07-27T11:00:00Z,655973.0,1,1821,8273,18
20200727,AR,39447.0,7/27/2020 14:40,408.0,2020-07-27T14:40:00Z,484891.0,5,824,7624,7
20200727,AS,0.0,7/16/2020 00:00,0.0,2020-07-16T00:00:00Z,1037.0,60,0,0,0
20200727,AZ,163827.0,7/27/2020 00:00,3304.0,2020-07-27T00:00:00Z,878333.0,4,1813,11230,-1
20200727,CA,460550.0,7/27/2020 00:00,8445.0,2020-07-27T00:00:00Z,7296578.0,6,6891,128439,29
20200727,CO,44336.0,7/27/2020 01:59,1661.0,2020-07-27T01:59:00Z,,8,547,11224,0
20200727,CT,48983.0,7/26/2020 20:30,4418.0,2020-07-26T20:30:00Z,743062.0,9,207,31979,5
20200727,DC,11858.0,7/26/2020 00:00,582.0,2020-07-26T00:00:00Z,,11,78,2550,1
20200727,DE,14406.0,7/26/2020 18:00,579.0,2020-07-26T18:00:00Z,,10,116,3066,0
20200727,FL,432747.0,7/26/2020 23:59,6049.0,2020-07-26T23:59:00Z,4411284.0,12,8892,44994,77
20200727,GA,170843.0,7/27/2020 14:50,3509.0,2020-07-27T14:50:00Z,1452963.0,13,2890,24018,11
20200727,GU,346.0,7/27/2020 02:40,5.0,2020-07-27T02:40:00Z,20472.0,66,9,449,0
20200727,HI,1683.0,7/27/2020 00:00,26.0,2020-07-27T00:00:00Z,142900.0,15,63,63,0
20200727,IA,42554.0,7/27/2020 00:00,833.0,2020-07-27T00:00:00Z,,19,354,4246,6
20200727,ID,18177.0,7/26/2020 19:00,146.0,2020-07-26T19:00:00Z,166903.0,16,350,1770,0
20200727,IL,173897.0,7/27/2020 00:00,7608.0,2020-07-27T00:00:00Z,2542134.0,17,1231,30567,18
20200727,IN,62907.0,7/26/2020 23:59,2906.0,2020-07-26T23:59:00Z,,18,535,6480,3
20200727,KS,26172.0,7/27/2020 10:00,335.0,2020-07-27T10:00:00Z,,20,1063,969,9
20200727,KY,27601.0,7/27/2020 00:00,709.0,2020-07-27T00:00:00Z,546058.0,21,522,5552,9
20200727,LA,109917.0,7/27/2020 13:00,3786.0,2020-07-27T13:00:00Z,,22,2343,26758,23
20200727,MA,115926.0,7/27/2020 10:00,8536.0,2020-07-27T10:00:00Z,1510417.0,25,289,10398,7
20200727,MD,84876.0,7/27/2020 10:00,3447.0,2020-07-27T10:00:00Z,1115211.0,24,1128,16946,7
20200727,ME,3832.0,7/26/2020 23:59,119.0,2020-07-26T23:59:00Z,157031.0,23,18,2123,0
20200727,MI,87173.0,7/27/2020 00:00,6405.0,2020-07-27T00:00:00Z,1723892.0,26,512,29745,5
20200727,MN,51803.0,7/26/2020 17:00,1616.0,2020-07-26T17:00:00Z,970726.0,27,650,13352,2
20200727,MO,43050.0,7/27/2020 15:00,1201.0,2020-07-27T15:00:00Z,830014.0,29,1123,14953,4
20200727,MP,40.0,7/27/2020 03:22,2.0,2020-07-27T03:22:00Z,12745.0,69,0,419,0
20200727,MS,52957.0,7/26/2020 19:00,1501.0,2020-07-26T19:00:00Z,426926.0,28,653,4504,6
20200727,MT,3381.0,7/27/2020 00:00,47.0,2020-07-27T00:00:00Z,158655.0,30,39,6340,1
20200727,NC,114338.0,7/27/2020 12:00,1790.0,2020-07-27T12:00:00Z,1635476.0,37,1625,22091,5
20200727,ND,5986.0,7/27/2020 00:00,91.0,2020-07-27T00:00:00Z,293191.0,38,110,1887,0
20200727,NE,24618.0,7/26/2020 19:15,316.0,2020-07-26T19:15:00Z,,31,223,3363,0
20200727,NH,6436.0,7/26/2020 09:00,409.0,2020-07-26T09:00:00Z,222691.0,33,0,0,0
20200727,NJ,179812.0,7/27/2020 13:00,15663.0,2020-07-27T13:00:00Z,1983841.0,34,449,30552,18
20200727,NM,19042.0,7/26/2020 17:30,614.0,2020-07-26T17:30:00Z,,35,254,8293,7
20200727,NV,43831.0,7/27/2020 02:59,739.0,2020-07-27T02:59:00Z,575427.0,32,997,5757,5
20200727,NY,412344.0,7/26/2020 23:59,25117.0,2020-07-26T23:59:00Z,,36,608,57270,11
20200727,OH,85177.0,7/27/2020 14:00,3344.0,2020-07-27T14:00:00Z,1339549.0,39,1104,17667,37
20200727,OK,32686.0,7/27/2020 00:00,496.0,2020-07-27T00:00:00Z,573185.0,40,1401,1401,0
20200727,OR,17088.0,7/27/2020 03:01,289.0,2020-07-27T03:01:00Z,,41,330,4091,0
20200727,PA,108264.0,7/27/2020 00:00,7122.0,2020-07-27T00:00:00Z,,42,839,14487,4
20200727,PR,15431.0,7/27/2020 06:30,201.0,2020-07-27T06:30:00Z,310546.0,72,288,288,0
20200727,RI,18515.0,7/27/2020 12:00,1004.0,2020-07-27T12:00:00Z,345652.0,44,291,3001,2
20200727,SC,82417.0,7/26/2020 23:59,1506.0,2020-07-26T23:59:00Z,658555.0,45,1218,11088,15
20200727,SD,8444.0,7/26/2020 18:00,123.0,2020-07-26T18:00:00Z,,46,49,-99,0
20200727,TN,96489.0,7/27/2020 15:00,978.0,2020-07-27T15:00:00Z,1410396.0,47,2553,28600,11
20200727,TX,385923.0,7/27/2020 17:40,5713.0,2020-07-27T17:40:00Z,3428882.0,48,4267,58907,675
20200727,UT,38409.0,7/27/2020 10:59,281.0,2020-07-27T10:59:00Z,607008.0,49,436,4507,7
20200727,VA,86072.0,7/26/2020 17:00,2082.0,2020-07-26T17:00:00Z,,51,1505,10971,4
20200727,VI,364.0,7/27/2020 06:41,7.0,2020-07-27T06:41:00Z,8410.0,78,3,45,0
20200727,VT,1402.0,7/27/2020 00:00,56.0,2020-07-27T00:00:00Z,,50,2,808,0
20200727,WA,56746.0,7/26/2020 02:59,1501.0,2020-07-26T02:59:00Z,,53,973,17296,7
20200727,WI,53281.0,7/27/2020 00:00,900.0,2020-07-27T00:00:00Z,,55,601,6957,1
20200727,WV,6054.0,7/27/2020 17:00,106.0,2020-07-27T17:00:00Z,265892.0,54,94,4307,3
20200727,WY,2520.0,7/27/2020 16:45,25.0,2020-07-27T16:45:00Z,67700.0,56,45,45,0
20200726,AK,3102.0,7/26/2020 00:00,20.0,2020-07-26T00:00:00Z,207264.0,2,234,2198,0
20200726,AL,79294.0,7/26/2020 11:00,1473.0,2020-07-26T11:00:00Z,647743.0,1,1164,8075,17
20200726,AR,38623.0,7/26/2020 00:00,401.0,2020-07-26T00:00:00Z,477267.0,5,1374,15803,7
20200726,AS,0.0,7/16/2020 00:00,0.0,2020-07-16T00:00:00Z,1037.0,60,0,0,0
20200726,AZ,162014.0,7/26/2020 00:00,3305.0,2020-07-26T00:00:00Z,867103.0,4,1973,9494,19
20200726,CA,453659.0,7/26/2020 00:00,8416.0,2020-07-26T00:00:00Z,7168139.0,6,8259,120784,79
20200726,CO,43789.0,7/26/2020 01:59,1661.0,2020-07-26T01:59:00Z,,8,809,16281,0
20200726,CT,48776.0,7/23/2020 20:30,4413.0,2020-07-23T20:30:00Z,711102.0,9,0,0,0
20200726,DC,11780.0,7/25/2020 00:00,581.0,2020-07-25T00:00:00Z,,11,63,2589,0
20200726,DE,14290.0,7/25/2020 18:00,579.0,2020-07-25T18:00:00Z,,10,115,3071,0
20200726,FL,423855.0,7/25/2020 23:59,5972.0,2020-07-25T23:59:00Z,4340661.0,12,9344,50126,78
20200726,GA,167953.0,7/26/2020 14:50,3498.0,2020-07-26T14:50:00Z,1428945.0,13,2765,21105,3
20200726,GU,337.0,7/24/2020 20:40,5.0,2020-07-24T20:40:00Z,19791.0,66,0,0,0
20200726,HI,1620.0,7/25/2020 18:39,26.0,2020-07-25T18:39:00Z,140442.0,15,71,1262,0
20200726,IA,42200.0,7/26/2020 00:00,827.0,2020-07-26T00:00:00Z,,19,529,4336,1
20200726,ID,17827.0,7/25/2020 19:00,146.0,2020-07-25T19:00:00Z,165132.0,16,563,2784,2
20200726,IL,172666.0,7/26/2020 00:00,7590.0,2020-07-26T00:00:00Z,2511567.0,17,1541,40844,1
20200726,IN,62372.0,7/25/2020 23:59,2903.0,2020-07-25T23:59:00Z,,18,852,11037,8
20200726,KS,25109.0,7/24/2020 10:00,326.0,2020-07-24T10:00:00Z,,20,0,0,0
20200726,KY,27079.0,7/26/2020 00:00,700.0,2020-07-26T00:00:00Z,540209.0,21,315,315,4
20200726,LA,107574.0,7/26/2020 13:00,3763.0,2020-07-26T13:00:00Z,,22,3840,33538,48
20200726,MA,115637.0,7/26/2020 10:00,8529.0,2020-07-26T10:00:00Z,1488394.0,25,369,9876,19
20200726,MD,83748.0,7/26/2020 10:00,3440.0,2020-07-26T10:00:00Z,1091816.0,24,694,13246,7
20200726,ME,3814.0,7/25/2020 23:59,119.0,2020-07-25T23:59:00Z,154912.0,23,24,1945,0
20200726,MI,86661.0,7/26/2020 00:00,6400.0,2020-07-26T00:00:00Z,1693712.0,26,1589,56098,0
20200726,MN,51153.0,7/25/2020 17:00,1614.0,2020-07-25T17:00:00Z,957374.0,27,862,16678,3
20200726,MO,41927.0,7/26/2020 15:00,1197.0,2020-07-26T15:00:00Z,806753.0,29,1218,7230,15
20200726,MP,40.0,7/25/2020 23:05,2.0,2020-07-25T23:05:00Z,12745.0,69,1,1,0
20200726,MS,52304.0,7/24/2020 19:00,1495.0,2020-07-24T19:00:00Z,421233.0,28,1207,1207,15
20200726,MT,3342.0,7/26/2020 00:00,46.0,2020-07-26T00:00:00Z,152315.0,30,82,1300,0
20200726,NC,112713.0,7/26/2020 11:45,1785.0,2020-07-26T11:45:00Z,1613385.0,37,1621,34343,7
20200726,ND,5876.0,7/26/2020 00:00,91.0,2020-07-26T00:00:00Z,288801.0,38,140,2219,0
20200726,NE,24395.0,7/25/2020 20:05,316.0,2020-07-25T20:05:00Z,,31,221,2859,0
20200726,NH,6436.0,7/26/2020 09:00,409.0,2020-07-26T09:00:00Z,220316.0,33,21,1319,0
20200726,NJ,179363.0,7/26/2020 13:00,15645.0,2020-07-26T13:00:00Z,1953289.0,34,505,65132,12
20200726,NM,18788.0,7/25/2020 17:45,607.0,2020-07-25T17:45:00Z,,35,313,7248,6
20200726,NV,42834.0,7/26/2020 02:59,734.0,2020-07-26T02:59:00Z,566376.0,32,1018,8401,2
20200726,NY,411736.0,7/25/2020 23:59,25106.0,2020-07-25T23:59:00Z,,36,536,53568,3
20200726,OH,84073.0,7/26/2020 14:00,3307.0,2020-07-26T14:00:00Z,1321931.0,39,889,32609,10
20200726,OK,31285.0,7/26/2020 00:00,496.0,2020-07-26T00:00:00Z,573185.0,40,1204,1204,0
